"44","MSI GS Series GS60 Ghost Pro 4K-079 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 256GB SSD NVIDIA GeForce GTX 970M 3 GB GDDR5 15.6 4K Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152692","2099.00, 2 Years Warranty, 15.35&quot; x 10.47&quot; x 0.78&quot; 4.2 lbs., Windows 8.1 64-Bit, 15.6&quot; 4K 3840 x 2160, 16GB Memory 1TB HDD 256GB SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 970M 3 GB GDDR5"
"45","MSI GS Series GS60 Ghost Pro-064 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 128 GB M.2SATA SSD NVIDIA GeForce GTX 970M 6GB 15.6 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152686","1899.00, 2 Years Warranty, 15.35&quot; x 10.47&quot; x 0.78&quot; 4.2 lbs., Windows 8.1 64-Bit, 15.6&quot; 1920 x 1080, 16GB Memory 1TB HDD 128 GB M.2SATA SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 970M 6GB"
"46","Lenovo Y50 Touch (59426255) Gaming Laptop Intel Core i7 4700HQ (2.40GHz) 8GB Memory 1TB HDD 8GB SSD NVIDIA GeForce GTX 860M 2GB 15.6 Touchscreen Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834317541","1049.99, 15.24&quot; x 10.37&quot; x 0.94&quot; 5.29lbs, Windows 8.1 64-Bit, 15.6&quot; Touchscreen 1920 x 1080, 8GB Memory 1TB HDD 8GB SSD, Intel Core i7 4700HQ (2.40GHz), NVIDIA GeForce GTX 860M 2GB"
"47","Razer Blade RZ09-01161E31-R3U1 Gaming Laptop Intel Core i7 4702HQ (2.20GHz) 8GB Memory 256GB SSD NVIDIA GeForce GTX 870M 3GB GDDR5 14.0 Touchscreen Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834326011","1999.00, 13.6&quot; x 9.3&quot; x 0.7&quot; 4.47lbs, Windows 8.1 64-Bit, 14.0&quot; Touchscreen 3200 x 1800, 8GB Memory 256GB SSD, Intel Core i7 4702HQ (2.20GHz), NVIDIA GeForce GTX 870M 3GB GDDR5"
"48","MSI GT72 Dominator Pro-444 Gaming Laptop Intel Core i7 4980HQ (2.80GHz) 32GB Memory 1TB HDD 1TB SSD NVIDIA GeForce GTX 980M 8GB 17.3 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152687","3699.99, 2 Years Warranty, 16.85&quot; x 11.57&quot; x 1.89&quot; 8.4 lbs., BD Burner 9.5 mm, Windows 8.1 64-Bit, 17.3&quot; 1920 x 1080, 32GB Memory 1TB HDD 1TB SSD, Intel Core i7 4980HQ (2.80GHz), NVIDIA GeForce GTX 980M 8GB"
"49","ASUS ROG GL551 series GL551JM-EH71 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 256GB SSD NVIDIA GeForce GTX 860M 2GB 15.6 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834232121","1147.00, DL DVD±RW/CD-RW, 15.0&quot; x 10.0&quot; x 0.6&quot;-1.3&quot; 6.0 lbs., Windows 8.1 64-Bit, 1920 x 1080, NVIDIA GeForce GTX 860M 2GB, 16GB Memory 256GB SSD, Intel Core i7 4710HQ (2.50GHz), Republic of Gamers"
"50","MSI GS Series GS60 Ghost Pro 4K-080 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 128GB SSD NVIDIA GeForce GTX 970M 3 GB GDDR5 15.6 4K Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152693","2049.00, 2 Years Warranty, 15.35&quot; x 10.47&quot; x 0.78&quot; 4.2 lbs., Windows 8.1 64-Bit, 15.6&quot; 4K 3840 x 2160, 16GB Memory 1TB HDD 128GB SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 970M 3 GB GDDR5"
"51","MSI GS Series GS60 Ghost-012 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 8GB Memory 1TB HDD NVIDIA GeForce GTX 850M 2GB GDDR3 15.6 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152598","1199.00, 2 Year Warranty, 15.35&quot; x 10.47&quot; x 0.78&quot; 4.36 lbs., Windows 8.1 64-Bit, 15.6&quot; 1920 x 1080, 8GB Memory 1TB HDD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 850M 2GB GDDR3"
"52","MSI GS70 Stealth Pro-096 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 768 GB (256 GB mSATA x 3 RAID 0) SSD NVIDIA GeForce GTX 970M 6GB 17.3 Windows 8.1 64-Bit Multi-language","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152681","2399.00, 2 Years Warranty, 16.47&quot; x 11.29&quot; x 0.85&quot; 5.7 lbs., Windows 8.1 64-Bit, 17.3&quot; 1920 x 1080, 16GB Memory 1TB HDD 768GB SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 970M 6GB"
"53","MSI GS Series GS70 Stealth-037 Gaming Laptop Intel Core i7 4700HQ (2.40GHz) 12GB Memory 750GB HDD 128GB SSD NVIDIA GeForce GTX 860M 2 GB GDDR5 17.3 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152589","1289.99, 2 Year Warranty, 16.47&quot; x 11.29&quot; x 0.85&quot; 5.3 lbs., Windows 8.1 64-Bit, 17.3&quot; 1920 x 1080, 12GB Memory 750GB HDD 128GB SSD, Intel Core i7 4700HQ (2.40GHz), NVIDIA GeForce GTX 860M 2 GB GDDR5"
